salary_is_predicted,created,adref,salary_min,latitude,id,longitude,description,title,salary_max,__CLASS__,redirect_url,search_role,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_type,contract_time
1,2025-12-03T07:39:46Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTY2Mjg1NyIsInMiOiJkbkszR3FyUThCR0ZVYWIySkNxbVVRIn0.J6mWjJd9pt85j_y29Gfu3ByVwT-tFfjWYIivW7Yni3Y,164102.17,37.271891,5525662857,-76.681771,"Senior Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and …",Senior Machine Learning Engineer,164102.17,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525662857?se=dnK3GqrQ8BGFUab2JCqmUQ&utm_medium=api&utm_source=4754d954&v=A02AA1CF719F8E239564769118105C1902D0D3DD,Machine Learning Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Capital One,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'York County', 'Lightfoot']","Lightfoot, York County",contract,part_time
1,2025-12-03T07:37:07Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTY1MzkzMSIsInMiOiJkbkszR3FyUThCR0ZVYWIySkNxbVVRIn0.3oHMZEy4xxFQVsFxeoYqCFjkPUYlcRedFZJVqlx4J0Y,180166.88,39.158691,5525653931,-75.517441,"Senior Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and …",Senior Machine Learning Engineer,180166.88,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525653931?se=dnK3GqrQ8BGFUab2JCqmUQ&utm_medium=api&utm_source=4754d954&v=CB4CF0814B9DBE8297046A88405A5C4859081DBC,Machine Learning Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Capital One,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Delaware', 'Kent County', 'Dover']","Dover, Kent County",contract,part_time
1,2025-12-03T07:37:15Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTY1NTA0MiIsInMiOiJkbkszR3FyUThCR0ZVYWIySkNxbVVRIn0.cIFQV5GyMsboFXAM6oIfd_UgQ7Vrs4UkVYxmspSGXT8,209308.39,38.931639,5525655042,-77.177376,"Senior Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and …",Senior Machine Learning Engineer,209308.39,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525655042?se=dnK3GqrQ8BGFUab2JCqmUQ&utm_medium=api&utm_source=4754d954&v=54AC6597B21799A97F4F70F35DD338AB14DBB3A4,Machine Learning Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Capital One,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Pimmit']","Pimmit, Fairfax County",contract,part_time
1,2025-12-03T07:37:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZG5LM0dxclE4QkdGVWFiMkpDcW1VUSIsImkiOiI1NTI1NjU0NzEzIn0.zdNNMMSFiuRaqJHQc7V7LCyl0yrjNU3G6qp9gj0rMX0,194923.17,37.219743,5525654713,-77.444203,"Senior Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and …",Senior Machine Learning Engineer,194923.17,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525654713?se=dnK3GqrQ8BGFUab2JCqmUQ&utm_medium=api&utm_source=4754d954&v=F144004A263F61B5BDF827F400A7979270F39553,Machine Learning Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Capital One,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Chesterfield County', 'Ettrick']","Ettrick, Chesterfield County",contract,part_time
1,2025-12-03T07:37:15Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTY1NTA1MyIsInMiOiJVaU05SEtyUThCR3BMTFdSQmhhdFpRIn0.rx6dTi9MWO6flaWVvhMWT3ihkqLH1njK9byA37GEBwo,217452.94,38.906704,5525655053,-77.041912,"Senior Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and …",Senior Machine Learning Engineer,217452.94,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525655053?se=UiM9HKrQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=7FFCB3364BEA2622CFD13021534D608321FF62BB,Machine Learning Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Capital One,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Washington, D.C.']","Washington, D.C., US",contract,part_time
1,2025-12-03T07:37:07Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTY1MzkyMyIsInMiOiJVaU05SEtyUThCR3BMTFdSQmhhdFpRIn0.PL2WZh5MYnyrkqHzaMCLlDhKBl1qRLVAnT6CZeR5XDc,167921.34,38.36171,5525653923,-75.65918,"Senior Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and …",Senior Machine Learning Engineer,167921.34,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525653923?se=UiM9HKrQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=878001BE176D6DBD919E78E1DFD31834C1E7168F,Machine Learning Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Capital One,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', 'Wicomico County', 'Salisbury']","Salisbury, Wicomico County",contract,part_time
1,2025-12-03T07:37:13Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTY1NDgwMCIsInMiOiJVaU05SEtyUThCR3BMTFdSQmhhdFpRIn0.vsKUzU082yrmbGbhaSNGlI329GgeCxgVYNIrPF7lQY4,223429.38,37.05751,5525654800,-76.461352,"Lead Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and pe…",Lead Machine Learning Engineer,223429.38,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525654800?se=UiM9HKrQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=7489D8B48F02FDF8237F311D391E24D4DCA9BC12,Machine Learning Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Capital One,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Newport News City', 'Newport News']","Newport News, Newport News City",contract,part_time
1,2025-12-03T07:40:32Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTY2NDIxOSIsInMiOiJVaU05SEtyUThCR3BMTFdSQmhhdFpRIn0.QtzNHpOZY_A4UtGB-AuE18aTCDU1qsYVSh7rYg_tNrE,163830.56,37.716576,5525664219,-77.96338,"Senior Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and …",Senior Machine Learning Engineer,163830.56,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525664219?se=UiM9HKrQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=793A4F760A04F75920E8B8B090C9BCC162AA6A6A,Machine Learning Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Capital One,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Goochland County', 'Sandy Hook']","Sandy Hook, Goochland County",contract,part_time
1,2025-12-03T07:37:08Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTY1NDE0NyIsInMiOiJVaU05SEtyUThCR3BMTFdSQmhhdFpRIn0.IpCIun_YkoCwonFsZ1wh8NI6p75scEsujunREAkJI30,168003.2,37.53947,5525654147,-77.43654,"Lead Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and pe…",Lead Machine Learning Engineer,168003.2,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525654147?se=UiM9HKrQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=096D96823FA66275520414643B02F40CDB2089DA,Machine Learning Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Capital One,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Richmond County', 'Richmond', 'Capitol']","Capitol, Richmond",contract,part_time
1,2025-12-03T07:33:12Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTY0MDY0NyIsInMiOiJVaU05SEtyUThCR3BMTFdSQmhhdFpRIn0.IashPXaUeqOSX5Uid0vruG0jhnTQ7LVyLYpcDbw75YU,181975.02,38.983713,5525640647,-76.484745,"Senior Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and …",Senior Machine Learning Engineer,181975.02,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525640647?se=UiM9HKrQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=0F402EAD9786EB3D4E1124B83D5E2DAC2EA5CCED,Machine Learning Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Capital One,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', 'Anne Arundel County', 'Arnold']","Arnold, Anne Arundel County",contract,part_time
1,2025-12-03T07:33:12Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTY0MDY2MCIsInMiOiJVaU05SEtyUThCR3BMTFdSQmhhdFpRIn0.ymNTYDzcCGxnULmQvl4YmYCVKblm4yG4Ct0tL4s4qdQ,131631.25,39.971313,5525640660,-76.679272,"Senior Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and …",Senior Machine Learning Engineer,131631.25,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525640660?se=UiM9HKrQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=62CD907EF6645787CDE03E39AB8FB357EDB997DB,Machine Learning Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Capital One,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'York County', 'Fayfield']","Fayfield, York County",contract,part_time
1,2025-12-03T07:36:16Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTY1MDcwMyIsInMiOiJVaU05SEtyUThCR3BMTFdSQmhhdFpRIn0.PSTyQOM02eoGV54r-GSs7IOXT2qRScRc1N1XTqfTg20,201054.89,39.29775,5525650703,-76.60791,"Senior Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and …",Senior Machine Learning Engineer,201054.89,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525650703?se=UiM9HKrQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=AF70375AB39F818FB6002B51A4D530DC400FC52E,Machine Learning Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Capital One,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', 'Baltimore County', 'Baltimore', 'East Case']","East Case, Baltimore",contract,part_time
1,2025-12-03T07:38:57Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNOUhLclE4QkdwTExXUkJoYXRaUSIsImkiOiI1NTI1NjYxMDQ3In0.jIbSE0WPXL4koA4ep-yIsYZj_y9sOq8treLuPE0glS8,170367.39,36.92172,5525661047,-76.18855,"Lead Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and pe…",Lead Machine Learning Engineer,170367.39,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525661047?se=UiM9HKrQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=8C8583EBA6397273F5673119521C9C99899F3688,Machine Learning Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Capital One,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Norfolk City', 'Norfolk']","Norfolk, Norfolk City",contract,part_time
1,2025-12-03T07:31:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTYzNzYxOSIsInMiOiJVaU05SEtyUThCR3BMTFdSQmhhdFpRIn0.jm5f-41kUHpno_OJr1e3O1yviRr8K-6Yx_Y5-WMxyIw,187366.78,38.323889,5525637619,-77.468611,"Senior Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and …",Senior Machine Learning Engineer,187366.78,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525637619?se=UiM9HKrQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=9B0BAF145AE144F803015AF960D65ECBE9293172,Machine Learning Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Capital One,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Stafford County', 'Falmouth']","Falmouth, Stafford County",contract,part_time
1,2025-12-02T13:53:48Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNDYxODIyMSIsInMiOiJlSnV4SGFyUThCR3BMTFdSQmhhdFpRIn0.NJwSfX51x7HE1EsGbbDnV3nPxl3CGapltkdH87aWCVk,54496.32,,5524618221,,"Business Analyst (Level II) Pay Rate: $40.36/hour, paid weekly Location: 540 W Madison St., Chicago, IL Schedule: Hybrid Minimum of 3 days onsite (mandatory) Start Date: ASAP Expected Contract Duration: 6 months (with potential extension) Job Description The Business Analyst (Level II) will serve as a key escalation point for the F&O Margin team and act as a primary liaison for internal and external stakeholders. This role supports the firms collateralization activities, ensuring daily monitori…",Business Analyst (Level II),54496.32,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5524618221?se=eJuxHarQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=D659E24BABB2E5B59CA9DD01D6CF0F4923637A24,Business Analyst,Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,Tailored Management,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Chicago']","Chicago, Cook County",,
1,2025-12-03T16:44:21Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNjY3ODk2MSIsInMiOiJlSnV4SGFyUThCR3BMTFdSQmhhdFpRIn0.ZQem62TUS6jPlcuMoCQCaQGiZyYRLtL8Tmr8F6fuV5w,74058.76,33.45,5526678961,-112.07,"Job Description We are looking for an experienced Business Analyst to join our client’s software team based in Tempe, AZ. This is hybrid role that blends business analysis, solution design and hands on collaboration with developers and stakeholders. You’ll help shape the design and direction of enterprise software applications and work closely with both technical and business teams to deliver impactful results. \nThis position is great for someone who enjoys being involved in every stage of the…",Business Analyst,74058.76,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5526678961?se=eJuxHarQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=52A71BD85B1EF2F5FB7AE74BBCC1F67E57179150,Business Analyst,Adzuna::API::Response::Category,it-jobs,IT Jobs,Motion Recruitment,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Arizona', 'Maricopa County', 'Phoenix']","Phoenix, Maricopa County",,
1,2025-12-03T16:20:58Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNjY3MjA2NiIsInMiOiJlSnV4SGFyUThCR3BMTFdSQmhhdFpRIn0.vbFRzFP6igybmxIX8ZXKCcOgNu1tB6W2sZoVm4agBo0,110180.97,41.877521,5526672066,-87.611233,"Job Description We’re seeking a Business Analyst (BA) to join our Technology Product & Strategy team. In this role, you’ll work closely with product managers, business stakeholders, engineering teams, and vendor partners to design and deliver technology solutions that align with strategic goals and drive measurable business impact. \n \nThis role is highly collaborative, partnering with corporate function teams (Finance, HR, Compliance, Legal) to evaluate, implement, and optimize technology sol…",Business Analyst,110180.97,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5526672066?se=eJuxHarQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=B3AE1E0D602103CC65274720A82BF4DAC048E49C,Business Analyst,Adzuna::API::Response::Category,it-jobs,IT Jobs,Motion Recruitment,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Chicago']","Chicago, Cook County",,
1,2025-12-02T22:00:44Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUp1eEhhclE4QkdwTExXUkJoYXRaUSIsImkiOiI1NTI1MTkxNDc2In0.uetH9QozblWFgzxECwHpoxj0v27E7T7TfFSAR0mQ8FM,75259.6,36.842017,5525191476,-119.80195,"Title: Business Intelligence Analyst Location: Remote Duration: 6 Months possibility of extension Pay: $60-64/hr About the Role We are looking for a Business Intelligence Analyst (contractor) to join the People Analytics Operations & Infrastructure team. This role will help operationalize our new data visualization platform, ensure data accuracy and usability, and support stakeholders as we scale People Analytics reporting across . You will work closely with BI Engineers, People Analytics Busin…",Business Intelligence Analyst,75259.6,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525191476?se=eJuxHarQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=9AEFEA4D5C8210976E6358065C74478CF59E4BCF,Business Analyst,Adzuna::API::Response::Category,it-jobs,IT Jobs,Tailored Management,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Fresno County', 'Fresno']","Fresno, Fresno County",,
1,2025-12-02T22:00:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUp1eEhhclE4QkdwTExXUkJoYXRaUSIsImkiOiI1NTI1MTkxNDc3In0.iyCmgyT_qYd0aZiOYUug7Y3yC3wDvVHVpDTAkmY0iL4,70009.18,,5525191477,,"Title: Business Intelligence Analyst Location: Remote Duration: 6 Months possibility of extension Pay: $60-64/hr About the Role We are looking for a Business Intelligence Analyst (contractor) to join the People Analytics Operations & Infrastructure team. This role will help operationalize our new data visualization platform, ensure data accuracy and usability, and support stakeholders as we scale People Analytics reporting across . You will work closely with BI Engineers, People Analytics Busin…",Business Intelligence Analyst,70009.18,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525191477?se=eJuxHarQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=BA546C5B3C050C9C94DABD7CE3788A5DA6A20FEB,Business Analyst,Adzuna::API::Response::Category,it-jobs,IT Jobs,Tailored Management,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Los Angeles']","Los Angeles, Los Angeles County",,
1,2025-12-02T22:00:44Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTE5MTQ3NSIsInMiOiJlSnV4SGFyUThCR3BMTFdSQmhhdFpRIn0.dITAZmd7WR6EYn2llO3YW-BL3gHqwNV9tevarTobtqQ,74081.92,37.798085,5525191475,-122.466538,"Title: Business Intelligence Analyst Location: Remote Duration: 6 Months possibility of extension Pay: $60-64/hr About the Role We are looking for a Business Intelligence Analyst (contractor) to join the People Analytics Operations & Infrastructure team. This role will help operationalize our new data visualization platform, ensure data accuracy and usability, and support stakeholders as we scale People Analytics reporting across . You will work closely with BI Engineers, People Analytics Busin…",Business Intelligence Analyst,74081.92,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525191475?se=eJuxHarQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=9D6860C0307B0744F312E9A1818D024F79016913,Business Analyst,Adzuna::API::Response::Category,it-jobs,IT Jobs,Tailored Management,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'San Francisco']","San Francisco, California",,
1,2025-12-02T22:00:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTE5MTQ3OCIsInMiOiJlSnV4SGFyUThCR3BMTFdSQmhhdFpRIn0.Viws6ajR7pxGOF7mML322271U0bFeDwWlS2QPoqTpNk,73610.78,32.726967,5525191478,-117.164709,"Title: Business Intelligence Analyst Location: Remote Duration: 6 Months possibility of extension Pay: $60-64/hr About the Role We are looking for a Business Intelligence Analyst (contractor) to join the People Analytics Operations & Infrastructure team. This role will help operationalize our new data visualization platform, ensure data accuracy and usability, and support stakeholders as we scale People Analytics reporting across . You will work closely with BI Engineers, People Analytics Busin…",Business Intelligence Analyst,73610.78,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525191478?se=eJuxHarQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=5F5780E1FC4C871C304AA5B49C530E25CC63B791,Business Analyst,Adzuna::API::Response::Category,it-jobs,IT Jobs,Tailored Management,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'San Diego']","San Diego, San Diego County",,
1,2025-12-02T22:00:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTE5MTQ3OSIsInMiOiJlSnV4SGFyUThCR3BMTFdSQmhhdFpRIn0.aaTguY3sVw9J4ibbKXMOj0k99OMxh-jYU-S9eeXu9DY,73492.73,37.390494,5525191479,-121.885434,"Title: Business Intelligence Analyst Location: Remote Duration: 6 Months possibility of extension Pay: $60-64/hr About the Role We are looking for a Business Intelligence Analyst (contractor) to join the People Analytics Operations & Infrastructure team. This role will help operationalize our new data visualization platform, ensure data accuracy and usability, and support stakeholders as we scale People Analytics reporting across . You will work closely with BI Engineers, People Analytics Busin…",Business Intelligence Analyst,73492.73,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525191479?se=eJuxHarQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=719D74B92EB0805912CD762FE8CBE0C00663CAAC,Business Analyst,Adzuna::API::Response::Category,it-jobs,IT Jobs,Tailored Management,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Santa Clara County', 'San Jose']","San Jose, Santa Clara County",,
1,2025-12-01T20:09:39Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUp1eEhhclE4QkdwTExXUkJoYXRaUSIsImkiOiI1NTIzMjk0MzcwIn0.eWn3b_RWPsikcARGkkSqkh7lwLAKujkVHxH-bWen4Rk,120096.93,,5523294370,,"Nabors is a leading provider of advanced technology for the energy industry. With operations in about 20 countries, Nabors has established a global network of people, technology and equipment to deploy solutions that deliver safe, efficient and responsible hydrocarbon production. By leveraging its core competencies, particularly in drilling, engineering, automation, data science and manufacturing, Nabors aims to innovate the future of energy and enable the transition to a lower carbon world. Eq…",BUSINESS ANALYST I,120096.93,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5523294370?se=eJuxHarQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=35D5F390D0E6AA6318E9DC32990C1D66848F6555,Business Analyst,Adzuna::API::Response::Category,other-general-jobs,Other/General Jobs,Nabors,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Houston']","Houston, Harris County",,
1,2025-12-03T18:08:37Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNjcxODA2MSIsInMiOiJlSnV4SGFyUThCR3BMTFdSQmhhdFpRIn0.fUHO12a0lVnt8gjKIbQRClDT-anAQPRMh5OMuIk2zjY,59678.72,41.877521,5526718061,-87.611233,"Job Description Business Analyst (Level II) Pay Rate: $40.36/hour, paid weekly Location: 540 W Madison St., Chicago, IL Schedule: Hybrid Minimum of 3 days onsite (mandatory) Start Date: ASAP Expected Contract Duration: 6 months (with potential extension) Job Description The Business Analyst (Level II) will serve as a key escalation point for the F&O Margin team and act as a primary liaison for internal and external stakeholders. This role supports the firms collateralization activities, ensurin…",Business Analyst (Level II),59678.72,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5526718061?se=eJuxHarQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=007E9B75B16E41DDF2A4EB3EF2782DCBF7ECC4A7,Business Analyst,Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,Tailored Management,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Chicago']","Chicago, Cook County",,
1,2025-12-03T16:52:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUk3bEhxclE4QkdwTExXUkJoYXRaUSIsImkiOiI1NTI2NjgyMzg1In0.uvd891COPPz6uht-NkeKHsK9HD3k7Y2J4EQLrdALBz8,96323.7,33.45,5526682385,-112.07,"Job Description Our client is looking for a Senior Business Analyst to join a growing software team on a 6-month contract to hire basis. This is a hands-on functional role where you will be playing a key part in shaping enterprise software application suites, from gathering requirements to defining scope and driving successful delivery. The ideal candidate has experience managing scope creep and is strong with SQL. \nThis position is perfect for someone who loves bridging the gap between busine…",Senior Business Analyst,96323.7,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5526682385?se=UI7lHqrQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=3D8A1EEC8BE01EFF50E2789CC730AED34A9BBFEF,Business Analyst,Adzuna::API::Response::Category,it-jobs,IT Jobs,Motion Recruitment,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Arizona', 'Maricopa County', 'Phoenix']","Phoenix, Maricopa County",,
